time,"Altitude (GPS) (m)","Average fuel consumption (L/100km)","Average fuel consumption (Today) (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average fuel consumption 10 sec (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","B16DT Throttle position (%)","Calculated engine load value (%)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine Fuel Rate (kg/hour)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (€)","Fuel used price (Today) (€)","Fuel used price (total) (€)","Fuel used price (Week) (€)","Instant engine power (based on fuel consumption) (kW)","Speed (GPS) (km/h)","Vehicle acceleration (m/s²)","Vehicle Fuel Rate (kg/hour)","Vehicle speed (km/h)",Latitude,Longtitude,
15:22:04.610,23.2,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,10,3.9,1.3,16.3,35.8,363.3,67.6,1.08,1646,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:04.630,23.2,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,10,3.9,1.3,16.3,35.8,363.3,67.6,1.08,1646,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:04.747,23.2,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,10,3.9,1.3,16.3,35.8,363.3,67.6,1.08,1646,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:04.796,23.2,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,10,3.9,1.3,16.3,35.8,363.3,67.6,1.08,1646,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:04.862,23.2,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,10,3.9,1.3,16.3,35.8,363.3,67.6,1.08,1646,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:04.977,23.2,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,10,3.9,1.3,16.3,35.8,363.3,67.6,1.08,1646,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:04.979,23.2,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,18,3.9,1.3,16.3,35.8,363.3,67.6,1.08,1646,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:05.066,23.2,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,18,3.9,1.3,16.3,35.8,363.3,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:05.092,22.9,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,18,3.9,1.3,16.3,35.8,363.3,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:05.153,22.9,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,18,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.32886960973222,25.26669817310088,
15:22:05.173,22.9,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,18,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.208,22.9,4.8,5.469,5.2705,6.237,5.44,90.5,91.4,95.3,18,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.210,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,95.3,18,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.322,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,95.3,18,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.394,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,94.5,18,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.439,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,94.5,18,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.546,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,94.5,7,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.554,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,94.5,7,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1641,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.632,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,94.5,7,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1620,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.671,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,94.5,7,1.7,1.3,16.3,35.8,363.4,67.6,1.08,1620,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.731,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,94.5,7,1.7,1.3,16.4,35.8,363.4,67.6,1.08,1620,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.786,22.9,4.8,5.467,5.2704,6.236,5.44,90.5,91.4,94.5,7,1.7,1.3,16.4,35.8,363.4,67.6,1.08,1620,1.6,0.78,1.957,19.15,4.216,1.17,2.94,28.73,6.32,4.2,76,0,1.08,76,35.328843436376495,25.26692719116965,
15:22:05.787,22.9,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,94.5,7,1.7,1.9,16.4,35.8,363.4,67.6,1.584,1620,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,0,1.584,76,35.328843436376495,25.26692719116965,
15:22:05.900,22.9,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,95.3,7,1.7,1.9,16.4,35.8,363.4,67.6,1.584,1620,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,0,1.584,76,35.328843436376495,25.26692719116965,
15:22:05.901,22.9,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,95.3,7,1.7,1.9,16.4,35.8,363.4,67.6,1.584,1620,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,0,1.584,76,35.328843436376495,25.26692719116965,
15:22:06.017,22.9,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,95.3,7,1.7,1.9,16.4,35.8,363.4,67.6,1.584,1620,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,0,1.584,76,35.328843436376495,25.26692719116965,
15:22:06.060,22.9,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,95.3,6,1.7,1.9,16.4,35.8,363.4,67.6,1.584,1620,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,0,1.584,76,35.328843436376495,25.26692719116965,
15:22:06.094,22.6,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,95.3,6,1.7,1.9,16.4,35.8,363.4,67.6,1.584,1620,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,0,1.584,76,35.32881260157103,25.267153817909232,
15:22:06.132,22.6,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,95.3,6,1.7,1.9,16.4,35.8,363.4,67.6,1.584,1620,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,0,1.584,76,35.32881260157103,25.267153817909232,
15:22:06.148,22.6,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,95.3,6,1.7,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,0,1.584,76,35.32881260157103,25.267153817909232,
15:22:06.203,22.6,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,95.3,6,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32881260157103,25.267153817909232,
15:22:06.247,22.6,4.8,5.466,5.2703,6.236,5.44,90.5,91.4,95.3,6,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32881260157103,25.267153817909232,
15:22:06.267,22.6,4.8,5.465,5.2702,6.235,5.44,90.5,91.4,95.3,6,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32881260157103,25.267153817909232,
15:22:06.362,18.1,4.8,5.465,5.2702,6.235,5.44,90.5,91.4,95.3,6,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32881260157103,25.267153817909232,
15:22:06.385,18.1,4.8,5.465,5.2702,6.235,5.44,90.5,91.4,95.3,6,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32881260157103,25.267153817909232,
15:22:06.443,18.1,4.8,5.465,5.2702,6.235,5.44,90.5,91.4,95.3,6,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32882529356827,25.26717042965384,
15:22:06.476,18.1,4.8,5.465,5.2702,6.235,5.44,90.5,91.4,95.3,6,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32882529356827,25.26717042965384,
15:22:06.536,18.1,4.8,5.465,5.2702,6.235,5.44,90.5,91.4,95.3,10,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32882529356827,25.26717042965384,
15:22:06.592,18.1,4.8,5.465,5.2702,6.235,5.44,90.5,91.3,95.3,10,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1629,1.6,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32882529356827,25.26717042965384,
15:22:06.655,18.1,4.8,5.465,5.2702,6.235,5.44,90.5,91.3,95.3,10,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1656,1.7,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32882529356827,25.26717042965384,
15:22:06.706,18.1,4.8,5.465,5.2702,6.235,5.44,90.5,91.3,95.3,10,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1656,1.7,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32882529356827,25.26717042965384,
15:22:06.743,18.1,4.8,5.465,5.2702,6.235,5.44,90.5,91.3,95.3,10,2.5,1.9,16.4,35.8,363.4,67.6,1.584,1656,1.7,0.78,1.958,19.151,4.216,1.17,2.94,28.73,6.32,6.2,76,-0.13,1.584,75,35.32882529356827,25.26717042965384,
15:22:06.809,18.1,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,95.3,10,2.5,0.8,16.4,35.8,363.4,67.6,0.648,1656,1.7,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,76,-0.13,0.648,75,35.32882529356827,25.26717042965384,
15:22:06.822,18.1,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,95.3,10,2.5,0.8,16.4,35.8,363.4,67.6,0.648,1656,1.7,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,76,-0.13,0.648,75,35.32882529356827,25.26717042965384,
15:22:06.936,18.1,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,95.3,10,2.5,0.8,16.4,35.8,363.4,67.6,0.648,1656,1.7,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,76,-0.13,0.648,75,35.32882529356827,25.26717042965384,
15:22:06.952,18.1,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,94.5,10,2.5,0.8,16.4,35.8,363.4,67.6,0.648,1656,1.7,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,76,-0.13,0.648,75,35.32882529356827,25.26717042965384,
15:22:07.032,21.9,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,94.5,10,2.5,0.8,16.4,35.8,363.4,67.6,0.648,1656,1.7,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.065,21.9,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,94.5,10,2.5,0.8,16.4,35.8,363.4,67.6,0.648,1656,1.7,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.104,21.9,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,94.5,22,2.5,0.8,16.4,35.8,363.4,67.6,0.648,1656,1.7,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.180,21.9,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,94.5,22,2.5,0.8,16.4,35.8,363.4,67.6,0.648,1656,1.7,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.190,21.9,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,94.5,22,2.5,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.289,21.9,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,94.5,22,1,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.296,21.9,4.8,5.464,5.2701,6.234,5.44,90.5,91.3,94.5,22,1,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.78,1.958,19.151,4.217,1.17,2.94,28.73,6.32,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.379,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,94.5,22,1,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.411,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,94.5,22,1,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.521,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,95.3,22,1,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.525,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,95.3,22,1,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.639,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,95.3,22,1,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.675,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,95.3,30,1,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.754,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,95.3,30,1,0.8,16.4,35.8,363.4,67.6,0.648,1628,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.762,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,95.3,30,1,0.8,16.4,35.8,363.4,67.6,0.648,1633,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.860,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,95.3,30,1,0.8,16.4,35.9,363.4,67.7,0.648,1633,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.870,21.9,4.8,5.463,5.27,6.233,5.44,90.5,91.3,95.3,30,1,0.8,16.4,35.9,363.4,67.7,0.648,1633,1.6,0.781,1.958,19.151,4.217,1.17,2.94,28.73,6.33,2.5,75,-0.13,0.648,75,35.328772674499,25.267378069196425,
15:22:07.918,21.9,4.8,5.462,5.2699,6.233,5.44,90.5,91.3,95.3,30,1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1633,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,-0.13,1.9440000000000002,75,35.328772674499,25.267378069196425,
15:22:07.992,21.9,4.8,5.462,5.2699,6.233,5.44,90.5,91.3,95.3,30,1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1633,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,-0.13,1.9440000000000002,75,35.328772674499,25.267378069196425,
15:22:08.071,21.9,4.8,5.462,5.2699,6.233,5.44,90.5,91.3,95.3,30,1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1633,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,-0.13,1.9440000000000002,75,35.328772674499,25.267378069196425,
15:22:08.073,21.7,4.8,5.462,5.2699,6.233,5.44,90.5,91.3,95.3,30,1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1633,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,-0.13,1.9440000000000002,75,35.32873272507907,25.267603531564802,
15:22:08.109,21.7,4.8,5.462,5.2699,6.233,5.44,90.5,91.3,95.3,30,1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1633,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,-0.13,1.9440000000000002,75,35.32873272507907,25.267603531564802,
15:22:08.182,21.7,4.8,5.462,5.2699,6.233,5.44,90.5,91.3,95.3,19,1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1633,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,-0.13,1.9440000000000002,75,35.32873272507907,25.267603531564802,
15:22:08.234,21.7,4.8,5.462,5.2699,6.233,5.44,90.5,91.3,95.3,19,1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1633,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,-0.13,1.9440000000000002,75,35.32873272507907,25.267603531564802,
15:22:08.279,21.7,4.8,5.462,5.2699,6.233,5.44,90.5,91.3,95.3,19,1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1630,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,-0.13,1.9440000000000002,75,35.32873272507907,25.267603531564802,
15:22:08.334,21.7,4.8,5.462,5.2699,6.233,5.44,90.4,91.3,95.3,19,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1630,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.351,21.7,4.8,5.462,5.2699,6.233,5.44,90.4,91.3,95.3,19,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1630,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.396,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,19,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1630,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.466,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,19,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1630,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.579,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,19,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1630,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.581,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,19,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1630,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.696,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,19,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1630,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.731,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1630,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.784,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1634,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.816,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1634,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.881,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1634,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.936,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.3,16.4,35.9,363.4,67.7,1.9440000000000002,1634,1.6,0.781,1.959,19.152,4.217,1.17,2.94,28.73,6.33,7.6,75,0.13,1.9440000000000002,76,35.32873272507907,25.267603531564802,
15:22:08.937,21.7,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.9,16.4,35.9,363.4,67.7,2.3760000000000003,1634,1.6,0.782,1.959,19.152,4.218,1.17,2.94,28.73,6.33,9.3,75,0.13,2.3760000000000003,76,35.32873272507907,25.267603531564802,
15:22:09.020,21.3,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.9,16.4,35.9,363.4,67.7,2.3760000000000003,1634,1.6,0.782,1.959,19.152,4.218,1.17,2.94,28.73,6.33,9.3,75,0.13,2.3760000000000003,76,35.32869054496439,25.26783067392882,
15:22:09.053,21.3,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.9,16.4,35.9,363.4,67.7,2.3760000000000003,1634,1.6,0.782,1.959,19.152,4.218,1.17,2.94,28.73,6.33,9.3,75,0.13,2.3760000000000003,76,35.32869054496439,25.26783067392882,
15:22:09.056,21.3,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.9,16.4,35.9,363.4,67.7,2.3760000000000003,1634,1.6,0.782,1.959,19.152,4.218,1.17,2.94,28.73,6.33,9.3,75,0.13,2.3760000000000003,76,35.32869054496439,25.26783067392882,
15:22:09.168,21.3,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.9,16.4,35.9,363.4,67.7,2.3760000000000003,1634,1.6,0.782,1.959,19.152,4.218,1.17,2.94,28.73,6.33,9.3,75,0.13,2.3760000000000003,76,35.32869054496439,25.26783067392882,
15:22:09.200,21.3,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.9,16.4,35.9,363.4,67.7,2.3760000000000003,1634,1.6,0.782,1.959,19.152,4.218,1.17,2.94,28.73,6.33,9.3,75,0.13,2.3760000000000003,76,35.32869054496439,25.26783067392882,
15:22:09.283,21.3,4.8,5.461,5.2698,6.232,5.43,90.4,91.3,95.3,10,3.1,2.9,16.4,35.9,363.4,67.7,2.3760000000000003,1634,1.6,0.782,1.959,19.152,4.218,1.17,2.94,28.73,6.33,9.3,75,0.13,2.3760000000000003,76,35.32869054496439,25.26783067392882,
